LF1,LF2,class
-0.28564593,-1.9335415,beta_3_ab
1.9514453,-0.43235576,beta_1_yule
-0.7487424,1.9072366,beta_5_unbalanced
2.453489,-0.32781607,beta_4_balanced
2.7991211,0.31732267,beta_4_balanced
2.6621816,0.67313224,beta_4_balanced
3.088501,1.6090139,beta_4_balanced
2.4312792,-0.22209923,beta_4_balanced
0.002373091,-2.1920273,beta_3_ab
0.37106743,-1.9250952,beta_3_ab
-0.732843,-1.9379499,beta_3_ab
1.4370568,-1.9598396,beta_1_yule
2.6154678,1.5506544,beta_4_balanced
-0.3679006,-1.4649304,beta_3_ab
-0.52730894,1.1491276,beta_5_unbalanced
2.3177137,-0.08361328,beta_4_balanced
2.2163916,-0.9299603,beta_1_yule
3.339758,1.6009456,beta_4_balanced
-1.7441972,-0.72477406,beta_2_pda
3.2610426,0.61044145,beta_4_balanced
1.539159,-1.4343787,beta_1_yule
-2.2993782,-0.6568376,beta_2_pda
2.4594476,0.2800307,beta_4_balanced
2.5789444,-0.25491288,beta_4_balanced
-0.88251615,-1.8855737,beta_2_pda
-0.35210115,-1.6765007,beta_2_pda
1.1132525,-1.8021328,beta_1_yule
3.1358733,0.92532194,beta_4_balanced
-2.6918635,-0.5525915,beta_2_pda
2.9908943,0.29612756,beta_4_balanced
-2.0631444,-0.40526363,beta_2_pda
-1.4113432,-1.0292102,beta_2_pda
0.29174167,1.3624575,beta_5_unbalanced
-0.3206629,-1.7179748,beta_3_ab
1.8385965,-1.2598628,beta_1_yule
1.44473,-1.2596135,beta_1_yule
0.5529954,-2.2509675,beta_1_yule
1.1268828,-2.0938544,beta_1_yule
1.1852298,-1.6280202,beta_1_yule
-1.3999691,-0.3561939,beta_2_pda
-0.8078011,-1.4648817,beta_2_pda
-0.008128988,-2.025556,beta_3_ab
-1.2361895,-1.0503588,beta_2_pda
2.846634,0.17957895,beta_4_balanced
-1.0812062,1.1227875,beta_5_unbalanced
-0.9691886,1.5097644,beta_5_unbalanced
-2.0810173,-0.72969913,beta_2_pda
-0.3906184,-1.9774222,beta_3_ab
-0.44594815,1.4619861,beta_5_unbalanced
-0.98900026,0.96938705,beta_5_unbalanced
-1.6747246,0.4586079,beta_5_unbalanced
-0.74505067,-1.2613381,beta_2_pda
-0.6214973,-1.7873111,beta_3_ab
-0.6205616,1.4442065,beta_5_unbalanced
1.7704355,-1.5600786,beta_1_yule
3.1129668,1.4270885,beta_4_balanced
0.018930852,-1.7895396,beta_3_ab
2.0006747,-0.31866986,beta_4_balanced
-2.3431304,-0.5432205,beta_2_pda
2.848488,0.911588,beta_4_balanced
-0.9012893,1.1564311,beta_5_unbalanced
-0.7170882,0.8940577,beta_5_unbalanced
2.5477617,-0.42681077,beta_1_yule
2.9732478,0.0052325204,beta_4_balanced
-0.90110993,-1.9633482,beta_2_pda
-2.1406925,-0.4765541,beta_2_pda
3.1305084,1.2326931,beta_4_balanced
0.924109,-1.2321521,beta_1_yule
2.9654071,0.10829742,beta_4_balanced
-1.7253318,-1.300058,beta_2_pda
-1.3235216,0.5719836,beta_5_unbalanced
0.99535185,-1.5472502,beta_3_ab
0.44121814,-1.9853784,beta_3_ab
0.90296865,-1.6406591,beta_1_yule
1.1145922,-1.8403689,beta_3_ab
-0.028123567,-2.1019073,beta_3_ab
0.5870228,-2.0610476,beta_3_ab
-0.09172042,-1.6881986,beta_3_ab
-1.2197005,1.2759017,beta_5_unbalanced
-1.5336668,1.2909851,beta_5_unbalanced
2.2956147,-0.3132146,beta_4_balanced
-2.0171013,-0.8120478,beta_2_pda
2.6610467,0.3217039,beta_4_balanced
1.5085568,-1.5275967,beta_1_yule
2.2213542,-1.1047578,beta_1_yule
2.565153,0.46454856,beta_4_balanced
1.2768713,-1.8268827,beta_1_yule
-1.1862786,0.080125876,beta_5_unbalanced
2.916912,0.6999011,beta_4_balanced
0.12236403,-1.443013,beta_3_ab
-2.6219716,-0.51462173,beta_2_pda
1.1909131,-1.9733287,beta_1_yule
-1.22458,-1.024233,beta_2_pda
1.9833112,0.27185532,beta_4_balanced
-1.1390724,-1.5183288,beta_2_pda
0.5131393,-2.2554688,beta_3_ab
1.9820167,-0.87070894,beta_1_yule
-0.8764511,-1.7456224,beta_2_pda
2.6490817,-0.022220135,beta_4_balanced
1.3451892,-1.1022238,beta_1_yule
-1.0113047,1.1129541,beta_5_unbalanced
-1.9003158,-0.67504,beta_2_pda
2.773513,0.5860252,beta_4_balanced
0.11787942,-2.8025088,beta_3_ab
0.24401891,-2.274292,beta_3_ab
-0.7139775,1.4568444,beta_5_unbalanced
2.0289292,-0.13406272,beta_1_yule
-0.66514766,1.7503079,beta_5_unbalanced
-1.7251981,-0.43786898,beta_2_pda
1.7908024,-1.5806396,beta_1_yule
-0.56118226,1.0359536,beta_5_unbalanced
3.491438,1.7418082,beta_4_balanced
-2.2250562,-0.38776782,beta_2_pda
-0.96658325,-1.7223797,beta_2_pda
3.2594533,1.3922797,beta_4_balanced
-0.81706345,-1.8312654,beta_3_ab
1.1416492,-1.3437363,beta_1_yule
2.0910501,-1.3640643,beta_1_yule
-0.7986376,1.7639858,beta_5_unbalanced
-0.6816976,1.0018669,beta_5_unbalanced
-0.7129405,1.6008596,beta_5_unbalanced
1.81772,-0.5833381,beta_1_yule
2.8181663,1.4363297,beta_4_balanced
1.6674731,-1.4823633,beta_1_yule
2.031162,-0.78739554,beta_1_yule
1.6400417,-1.3290564,beta_1_yule
-1.1656057,1.7106628,beta_5_unbalanced
-0.689888,1.1613497,beta_5_unbalanced
1.9875901,-0.65823007,beta_1_yule
-0.25744447,-2.1472085,beta_3_ab
3.2355645,0.5971833,beta_4_balanced
1.4619503,-1.3671464,beta_3_ab
1.5185165,-0.41303653,beta_1_yule
0.16313893,-2.2607193,beta_3_ab
1.9295424,-0.64904827,beta_4_balanced
0.9825968,-1.7114613,beta_3_ab
-1.9049904,-1.0065321,beta_2_pda
0.04542057,-1.6738108,beta_3_ab
2.7339618,-0.29648829,beta_4_balanced
2.2976708,-0.643348,beta_1_yule
1.5954494,-0.5671791,beta_1_yule
-1.4274366,-1.1330281,beta_2_pda
-1.9937474,-0.8588111,beta_2_pda
2.4973588,-0.63863117,beta_1_yule
-2.3350534,-0.52857983,beta_2_pda
2.3612707,-0.8734109,beta_4_balanced
-0.53065014,1.274572,beta_5_unbalanced
1.2923977,-1.5007023,beta_1_yule
1.8891876,-0.09087154,beta_4_balanced
1.679098,0.28078344,beta_3_ab
-0.37149173,-1.7837213,beta_3_ab
2.0528035,-0.89271146,beta_1_yule
2.6998093,-0.7426796,beta_1_yule
-0.40641925,1.0589032,beta_5_unbalanced
-0.6193542,1.270129,beta_5_unbalanced
0.5816526,-1.4596095,beta_3_ab
2.6535528,1.5051304,beta_4_balanced
-2.0830095,-0.41841686,beta_2_pda
2.4884436,0.53049386,beta_4_balanced
-0.053881884,1.691638,beta_5_unbalanced
2.436652,-0.34354857,beta_1_yule
-0.94584376,1.2043093,beta_5_unbalanced
-1.0218271,1.3463926,beta_5_unbalanced
2.545795,1.0882765,beta_4_balanced
1.3858819,-1.3889216,beta_1_yule
2.2133741,-0.20151448,beta_4_balanced
1.9544413,-1.4951282,beta_1_yule
1.1265812,-1.694451,beta_1_yule
-1.3293798,-1.0897349,beta_2_pda
1.6311487,-0.5009793,beta_4_balanced
-2.4919927,-0.7228631,beta_2_pda
-2.0915773,-0.65422344,beta_2_pda
-0.114392,-2.089112,beta_3_ab
-0.29887897,-2.3332925,beta_3_ab
-1.7355274,-1.2816374,beta_2_pda
-0.32598782,1.0846751,beta_5_unbalanced
0.34012178,-2.227577,beta_3_ab
-1.3280612,-1.2883524,beta_2_pda
0.81409264,-1.5967898,beta_3_ab
-0.5873024,1.6364697,beta_5_unbalanced
1.3681614,-0.9214948,beta_3_ab
-0.28451627,-2.6801956,beta_3_ab
3.8194435,1.5899631,beta_4_balanced
0.14075254,-2.4236922,beta_3_ab
-1.0197167,1.978353,beta_5_unbalanced
-1.9439108,-0.5247583,beta_2_pda
3.629527,1.375,beta_4_balanced
-2.3949294,-0.65584576,beta_2_pda
1.5774757,-1.6555752,beta_1_yule
-0.8409481,1.6882932,beta_5_unbalanced
-0.67684555,-1.3988539,beta_2_pda
-0.45862067,2.072986,beta_5_unbalanced
0.9890932,-2.1456695,beta_1_yule
-0.18409756,1.5140837,beta_5_unbalanced
2.6339617,1.4328737,beta_4_balanced
0.92621946,-2.2049093,beta_1_yule
-1.255147,-2.2647698,beta_3_ab
-0.56989527,1.6631294,beta_5_unbalanced
-0.57719177,-1.7898276,beta_3_ab
-0.41469115,-1.7698197,beta_3_ab
-0.73858,1.362149,beta_5_unbalanced
1.4712658,-1.4618316,beta_1_yule
1.2803717,-1.5568938,beta_1_yule
3.1487591,1.5988281,beta_4_balanced
-1.0930187,-1.2774081,beta_2_pda
-0.6885581,1.6657748,beta_5_unbalanced
1.3830475,-0.9227546,beta_1_yule
-0.067832135,-1.8781891,beta_3_ab
-1.2228664,1.4440064,beta_5_unbalanced
0.06143058,-1.7294956,beta_3_ab
-0.44834077,1.1255269,beta_5_unbalanced
0.5609075,-1.5786259,beta_3_ab
-2.1219375,-0.6838925,beta_2_pda
1.8414661,-0.92896163,beta_4_balanced
2.6302774,1.1333377,beta_1_yule
0.94250345,-1.8429538,beta_1_yule
0.343353,2.263249,beta_5_unbalanced
1.1279544,-1.9941713,beta_1_yule
0.5852526,-2.2772186,beta_3_ab
1.3445922,-0.59153974,beta_1_yule
-1.7832354,-0.6885463,beta_2_pda
-0.053518027,1.1574638,beta_5_unbalanced
-1.1992955,1.6677804,beta_5_unbalanced
-1.1373006,-0.901769,beta_2_pda
3.0313816,1.4375163,beta_4_balanced
0.124294624,-2.0808187,beta_3_ab
4.0371575,1.7288693,beta_4_balanced
-2.2451253,-1.2674261,beta_2_pda
-2.3208792,-0.47938538,beta_2_pda
2.5239978,0.46510872,beta_4_balanced
2.1271853,-0.01441294,beta_4_balanced
-1.5478762,-1.2002509,beta_2_pda
-1.9526062,-0.7244188,beta_2_pda
-1.7472475,-1.6480947,beta_2_pda
2.8481476,0.58458245,beta_4_balanced
1.9638406,-1.0549248,beta_1_yule
-1.0491066,1.1479999,beta_5_unbalanced
-0.9256449,-2.3978755,beta_3_ab
0.6338439,-2.0050364,beta_3_ab
-1.5059083,-1.0554032,beta_2_pda
1.2600971,-1.8641777,beta_3_ab
2.4210553,0.3985753,beta_4_balanced
-1.1856846,-1.2556725,beta_2_pda
-1.2606428,1.2052444,beta_5_unbalanced
-1.9874016,-0.79056275,beta_2_pda
-0.849681,-1.5024635,beta_2_pda
-1.5421501,-1.5759152,beta_2_pda
1.4142784,-1.1511185,beta_1_yule
-0.8806589,1.9554023,beta_5_unbalanced
2.232714,-1.3863096,beta_1_yule
-0.30025148,-1.4268825,beta_3_ab
-1.6345656,-0.60851014,beta_2_pda
2.3644505,-0.20516127,beta_1_yule
2.0145462,-0.7135012,beta_4_balanced
-1.0133035,-1.9353284,beta_3_ab
0.016276173,-2.0513835,beta_3_ab
1.9752681,-0.08898854,beta_1_yule
-0.8999816,1.6384106,beta_5_unbalanced
-1.7607762,-0.5345994,beta_2_pda
2.0112867,-0.5973289,beta_1_yule
2.6916742,-0.055930823,beta_4_balanced
1.4969002,-1.1914134,beta_1_yule
0.20447135,-2.2000372,beta_3_ab
-0.4416943,-1.9722284,beta_3_ab
0.5255778,-2.0716505,beta_3_ab
0.21894854,1.7161076,beta_5_unbalanced
1.2865422,-1.7703431,beta_1_yule
1.5501454,-1.2642239,beta_1_yule
-2.1805787,-0.5963155,beta_2_pda
1.194938,-1.452001,beta_1_yule
2.3622975,-0.25245827,beta_4_balanced
2.5687368,1.3177375,beta_4_balanced
-0.54739094,0.96797323,beta_5_unbalanced
-0.35051543,-2.0021553,beta_3_ab
-1.8025498,-0.4116911,beta_2_pda
-1.1372198,-1.3069907,beta_2_pda
1.497474,-1.5175864,beta_1_yule
-0.18222487,2.0701318,beta_5_unbalanced
3.023518,1.4174719,beta_4_balanced
-0.7488927,1.8443537,beta_5_unbalanced
-2.1335433,-0.7575552,beta_2_pda
-1.2939821,-1.4209592,beta_2_pda
-1.1596754,0.82164794,beta_5_unbalanced
2.2681212,-0.6160707,beta_4_balanced
1.797959,-0.1971321,beta_4_balanced
3.070086,-0.31991068,beta_4_balanced
1.9101572,0.116779655,beta_4_balanced
-1.7269566,-0.803058,beta_2_pda
-0.028909784,-2.2212653,beta_3_ab
3.8260877,0.8516395,beta_4_balanced
1.1146569,-0.8345227,beta_1_yule
2.3386712,1.6650155,beta_4_balanced
2.7409568,-0.292769,beta_4_balanced
-2.0216222,-0.2527823,beta_2_pda
2.5002103,0.17629342,beta_4_balanced
-0.19912365,1.7747109,beta_5_unbalanced
1.3358265,-1.4754615,beta_1_yule
-1.2634658,0.105870605,beta_5_unbalanced
1.8995603,-1.3607477,beta_1_yule
2.2225595,0.054371357,beta_1_yule
-2.2085524,-1.4108171,beta_2_pda
1.9741054,-0.8081308,beta_4_balanced
3.3875332,1.4323858,beta_4_balanced
2.319285,-0.22454858,beta_1_yule
-1.4202027,-1.0856498,beta_2_pda
2.8136024,0.041766167,beta_4_balanced
2.567547,-0.303315,beta_4_balanced
2.253154,0.72213924,beta_4_balanced
3.6401815,1.9600194,beta_4_balanced
1.8671441,-1.4723449,beta_1_yule
1.5933886,-1.3102262,beta_3_ab
-2.0739021,-0.4556952,beta_2_pda
1.5804436,-1.4606178,beta_1_yule
-0.51754725,1.7744305,beta_5_unbalanced
-0.41941965,-2.2294765,beta_3_ab
0.5614357,-1.7869775,beta_3_ab
-2.0359647,-0.34845582,beta_2_pda
-0.044081792,-1.9021233,beta_3_ab
-1.6010438,-0.84753716,beta_2_pda
0.13182347,-1.9226465,beta_3_ab
-1.7589649,-0.37637386,beta_2_pda
2.6863875,0.118345246,beta_4_balanced
-0.9696504,-1.6036286,beta_2_pda
-2.0584466,-0.4619178,beta_2_pda
2.1764536,1.2634213,beta_4_balanced
-1.4319507,-1.0392584,beta_2_pda
-0.041200697,1.5903531,beta_5_unbalanced
0.26794988,1.5854452,beta_5_unbalanced
-2.4077473,-0.49666467,beta_2_pda
-0.2092476,-2.1781142,beta_3_ab
-0.8736114,1.3614441,beta_5_unbalanced
0.43858725,-1.5523419,beta_3_ab
-0.9009861,1.9244413,beta_5_unbalanced
-0.94377774,1.6181068,beta_5_unbalanced
-0.7402666,1.3417486,beta_5_unbalanced
1.1093355,-1.661496,beta_1_yule
2.4475117,0.02860853,beta_4_balanced
-1.9732721,-0.88781434,beta_2_pda
-1.5372617,-1.0601536,beta_2_pda
-0.95614046,1.6597369,beta_5_unbalanced
-1.8505819,0.29076323,beta_5_unbalanced
-2.2522838,-0.48060375,beta_2_pda
1.7385354,-0.9326623,beta_1_yule
-0.30442584,-1.5668927,beta_3_ab
2.0669794,-0.068841174,beta_1_yule
-0.7142085,1.3915913,beta_5_unbalanced
0.3693057,-1.8647581,beta_3_ab
2.8837636,0.3397382,beta_1_yule
-0.7755357,-0.9355367,beta_2_pda
-2.1178918,-0.70840675,beta_2_pda
2.4261286,1.078092,beta_4_balanced
-0.5772666,1.5202622,beta_5_unbalanced
-1.6616868,-0.49760434,beta_2_pda
1.9234978,-0.8140802,beta_4_balanced
1.0336431,-1.4312185,beta_3_ab
-1.7517601,-1.3534992,beta_2_pda
-0.78358656,1.2572045,beta_5_unbalanced
0.0010960121,-2.382588,beta_3_ab
-1.8708133,-0.91325915,beta_2_pda
1.3256209,-1.3877192,beta_3_ab
-1.2105296,-1.1274232,beta_2_pda
1.8346777,-0.83329654,beta_1_yule
-0.340244,1.7867651,beta_5_unbalanced
1.3894861,-1.6816224,beta_1_yule
2.23009,0.016490534,beta_1_yule
-2.22491,-0.53286654,beta_2_pda
1.7334598,-1.2589351,beta_1_yule
0.95711714,-1.2855277,beta_1_yule
-1.6023991,-0.84735984,beta_2_pda
-0.67162347,1.8495561,beta_5_unbalanced
1.9159387,-1.2518433,beta_1_yule
-0.2599881,-2.0404449,beta_3_ab
2.08153,-0.29569888,beta_1_yule
2.2013226,-0.13348149,beta_4_balanced
3.3611438,0.5147472,beta_4_balanced
-0.36661276,0.92250156,beta_5_unbalanced
0.035116225,-1.6439503,beta_3_ab
2.3557277,0.75588894,beta_4_balanced
3.1654332,1.1095607,beta_4_balanced
2.2751193,-0.13622804,beta_1_yule
-1.4273392,-1.9542022,beta_2_pda
2.7906516,0.8462368,beta_4_balanced
-0.8489977,1.2410727,beta_5_unbalanced
-0.04528113,-2.0664556,beta_3_ab
-2.2254848,-0.65986687,beta_2_pda
-1.5989372,-1.3377877,beta_2_pda
-0.5850873,1.1216489,beta_5_unbalanced
-0.20620409,-1.9953505,beta_3_ab
0.012736738,1.6391022,beta_5_unbalanced
3.0989568,1.3299514,beta_4_balanced
-1.9743477,-0.6494971,beta_2_pda
-0.9026319,0.8942316,beta_5_unbalanced
3.1563318,1.3497401,beta_4_balanced
-0.36010557,2.2112322,beta_5_unbalanced
-1.5872365,-0.8727208,beta_2_pda
-0.20512222,-2.4579263,beta_3_ab
1.2134976,-1.6284422,beta_3_ab
-1.5485811,-0.45058426,beta_2_pda
-1.3360028,-1.1703202,beta_2_pda
0.7052635,-1.3286753,beta_3_ab
2.6034875,0.55213267,beta_4_balanced
-0.812349,-2.0629637,beta_2_pda
2.6202266,0.38536185,beta_4_balanced
-2.5354111,-0.507852,beta_2_pda
0.3459458,-2.1774313,beta_3_ab
2.2679527,0.38842732,beta_4_balanced
-0.091944516,-1.8647987,beta_3_ab
-0.90305233,-2.0244462,beta_3_ab
1.2337542,-1.2938836,beta_1_yule
2.4181492,1.3963774,beta_4_balanced
0.43780318,-2.526159,beta_3_ab
2.2002094,-0.6983321,beta_4_balanced
3.1751122,1.2947106,beta_4_balanced
1.211528,-1.3481083,beta_1_yule
2.8327653,0.1169039,beta_4_balanced
0.04313922,1.2193556,beta_5_unbalanced
2.851297,0.19859919,beta_4_balanced
-0.7774062,1.2346313,beta_5_unbalanced
-1.1578319,-1.4279895,beta_2_pda
2.083187,-0.55213886,beta_1_yule
2.700708,1.1467837,beta_4_balanced
-1.6572855,-1.0565797,beta_2_pda
3.6973062,1.5332853,beta_4_balanced
-0.7514568,1.1546174,beta_5_unbalanced
-1.7302682,-1.0395956,beta_2_pda
-0.251086,-2.856575,beta_3_ab
2.8652773,-1.0359553,beta_4_balanced
3.6301622,1.2886626,beta_4_balanced
0.7214704,-1.7935973,beta_3_ab
-1.2432618,-1.3161737,beta_2_pda
2.8993618,-0.18837205,beta_4_balanced
-0.32315427,2.0968122,beta_5_unbalanced
-0.93087536,1.9029443,beta_5_unbalanced
-0.6807066,1.7893031,beta_5_unbalanced
0.39284998,-1.9554645,beta_3_ab
1.8367379,-1.2115122,beta_1_yule
-1.1811528,1.3575381,beta_5_unbalanced
-0.51502585,1.572259,beta_5_unbalanced
-0.5696754,-2.25724,beta_2_pda
-0.07460785,2.027921,beta_5_unbalanced
-1.6913906,-1.0785041,beta_2_pda
-1.8135067,0.53481525,beta_5_unbalanced
1.7700529,-0.7688199,beta_1_yule
-0.6771193,0.3956772,beta_5_unbalanced
2.535231,0.85064596,beta_4_balanced
-1.9729649,-0.7219256,beta_2_pda
-0.3435458,1.4723986,beta_5_unbalanced
0.8347645,-1.4357508,beta_3_ab
-1.8420817,-0.8605741,beta_2_pda
1.4162582,-1.4695134,beta_1_yule
-1.0133618,-1.0372843,beta_2_pda
0.31832272,1.3142201,beta_5_unbalanced
1.9405811,-0.53631353,beta_1_yule
2.2700546,-0.08227144,beta_4_balanced
-1.1705848,-0.97940487,beta_2_pda
0.17600164,1.0118804,beta_5_unbalanced
1.6631067,-1.3235954,beta_1_yule
0.69599307,-1.898977,beta_3_ab
1.1834093,-1.8539063,beta_1_yule
-0.95794916,1.1097597,beta_5_unbalanced
1.3359686,-1.4855738,beta_1_yule
-0.247775,-2.1938784,beta_3_ab
0.6521497,-1.887803,beta_3_ab
-1.745766,-0.33988664,beta_2_pda
2.2401257,0.5355585,beta_4_balanced
-0.8185623,1.0092126,beta_5_unbalanced
-0.20843919,-1.9742593,beta_3_ab
-1.4562691,-0.57589406,beta_2_pda
1.7774049,-1.4775288,beta_1_yule
2.2959094,-0.40312192,beta_4_balanced
-0.5057791,-1.9668081,beta_3_ab
1.1666763,-1.6717719,beta_1_yule
3.1605406,1.4694972,beta_4_balanced
2.2394116,0.15898147,beta_4_balanced
1.1872449,-0.9094879,beta_1_yule
-0.33070168,1.3916796,beta_5_unbalanced
2.7581291,1.198264,beta_4_balanced
3.0463288,0.9276817,beta_4_balanced
-0.49753696,2.0528188,beta_5_unbalanced
1.526401,-1.7147081,beta_1_yule
2.7264223,0.72909087,beta_4_balanced
-0.84628844,0.9919955,beta_5_unbalanced
1.9502742,-0.5302463,beta_1_yule
-0.95386684,0.47989565,beta_5_unbalanced
0.9797585,-2.082362,beta_3_ab
3.5779617,1.7987616,beta_4_balanced
1.7474761,-0.13526812,beta_1_yule
1.7656835,-0.83392245,beta_1_yule
0.9480246,-2.2024715,beta_3_ab
-0.61289173,-2.0075052,beta_3_ab
-1.7908205,-0.49818435,beta_2_pda
-0.5901731,1.5072306,beta_5_unbalanced
1.9472862,-0.4306019,beta_1_yule
-1.05604,-1.4873233,beta_2_pda
2.6830347,-0.21491243,beta_1_yule
0.9280658,-1.8979671,beta_3_ab
-1.9457242,-0.44944483,beta_2_pda
-1.8352444,-0.51672614,beta_2_pda
2.4203637,1.404425,beta_4_balanced
2.5832324,-0.61580527,beta_1_yule
0.08031984,-2.1656752,beta_3_ab
1.4202064,-1.6519581,beta_1_yule
2.5298405,0.35432327,beta_4_balanced
-0.87144285,1.2006735,beta_5_unbalanced
-1.267595,-1.3545326,beta_2_pda
-1.9551444,-0.55650145,beta_2_pda
0.25168186,-1.9139557,beta_3_ab
0.48640686,-1.5350244,beta_3_ab
0.9267678,-2.2620597,beta_3_ab
1.914599,-1.0122246,beta_1_yule
-0.91400045,-1.5508829,beta_3_ab
2.8048892,1.2039919,beta_4_balanced
2.1399066,0.13434735,beta_4_balanced
2.3565218,0.4238485,beta_4_balanced
2.391537,0.29725924,beta_4_balanced
1.4364259,-0.685658,beta_1_yule
1.3222507,-1.0187228,beta_1_yule
3.406349,1.2772006,beta_4_balanced
2.3375874,0.61829853,beta_4_balanced
-1.3220673,-1.1353712,beta_2_pda
0.40069056,-1.9392685,beta_3_ab
0.15583104,1.6407148,beta_5_unbalanced
-1.9796326,-0.35291865,beta_2_pda
0.8041484,-2.162809,beta_3_ab
1.1709204,-1.4005307,beta_1_yule
1.7972571,-0.9187645,beta_1_yule
0.3074624,-1.9302528,beta_3_ab
-1.96402,-0.49986884,beta_2_pda
-1.3324758,0.9816199,beta_5_unbalanced
2.1659214,0.05754395,beta_4_balanced
-0.9207367,1.4696379,beta_5_unbalanced
0.23922382,-2.2652056,beta_3_ab
2.9127636,1.3165181,beta_4_balanced
-1.3478305,-1.5781193,beta_2_pda
-1.882843,-0.50739145,beta_2_pda
0.2669669,-2.1035357,beta_3_ab
-0.63002586,1.4527695,beta_5_unbalanced
1.6064967,-1.0985777,beta_1_yule
1.1939497,-1.342452,beta_3_ab
2.5026538,-0.32055056,beta_1_yule
0.78335345,-2.091933,beta_3_ab
-0.042655576,-1.840754,beta_3_ab
-2.5647883,-0.572293,beta_2_pda
-0.4644368,-2.2972004,beta_3_ab
-1.8784385,-0.39221627,beta_2_pda
-1.75946,-1.2185137,beta_2_pda
-1.7260534,-0.83941394,beta_2_pda
0.7784859,-1.4975132,beta_3_ab
-1.4492357,-1.8029883,beta_2_pda
3.237825,0.11969646,beta_4_balanced
-0.49404857,-1.7466099,beta_3_ab
2.8592322,0.43545312,beta_4_balanced
2.3636286,-0.2965653,beta_4_balanced
-0.39191106,-2.4971416,beta_3_ab
0.08486424,-1.7968867,beta_3_ab
1.8197716,-1.0453215,beta_1_yule
-1.4443434,1.0087252,beta_5_unbalanced
-0.81256425,-1.6316117,beta_3_ab
-0.36269838,2.0605304,beta_5_unbalanced
2.6157625,0.32482222,beta_4_balanced
2.5845728,0.27748877,beta_4_balanced
2.4478376,-0.25130984,beta_1_yule
1.3217291,-1.8793333,beta_1_yule
2.312285,1.0165601,beta_4_balanced
-0.95481443,-1.2503341,beta_2_pda
2.4301348,-0.13705575,beta_4_balanced
-1.8465074,-0.5737153,beta_2_pda
2.7421358,0.118521646,beta_4_balanced
-0.39841688,1.9701699,beta_5_unbalanced
1.8104203,-0.91493607,beta_1_yule
0.06964594,-2.352481,beta_3_ab
-0.6391363,-1.9977759,beta_3_ab
-2.0752861,-0.34756732,beta_2_pda
-1.6129563,-0.5153589,beta_2_pda
2.569307,0.15742391,beta_4_balanced
-1.1845644,1.7792697,beta_5_unbalanced
-1.0451231,1.6336093,beta_5_unbalanced
1.30403,-1.6534443,beta_1_yule
2.7372375,0.52783877,beta_4_balanced
2.1680462,0.64686966,beta_4_balanced
3.20398,1.8226206,beta_4_balanced
-0.48802432,1.7700107,beta_5_unbalanced
2.064359,-0.29490873,beta_1_yule
-2.0487306,-0.79780364,beta_2_pda
3.4060135,1.1042365,beta_4_balanced
-0.22897443,-2.279474,beta_3_ab
-1.9848597,-0.5668445,beta_2_pda
-1.4037756,1.2769234,beta_5_unbalanced
-1.0039209,-1.2554307,beta_2_pda
-1.3439914,-0.6714183,beta_2_pda
-1.6697738,-1.0233461,beta_2_pda
-1.1502439,0.8441822,beta_5_unbalanced
1.6456323,-1.1426418,beta_1_yule
2.7719479,-0.98619866,beta_1_yule
-1.0034552,-1.5232196,beta_2_pda
-1.3786781,1.5333363,beta_5_unbalanced
1.3292922,0.3482116,beta_1_yule
1.2609173,-1.2618451,beta_1_yule
-0.80528647,-1.7089728,beta_3_ab
-0.15789361,-2.110205,beta_3_ab
-0.58109605,-2.4720976,beta_3_ab
-1.5570772,-0.8892762,beta_2_pda
-1.143205,-1.4969445,beta_2_pda
-0.5314026,1.537871,beta_5_unbalanced
-1.7911791,-1.2219328,beta_2_pda
2.9230921,1.375329,beta_4_balanced
-0.52815837,1.7058775,beta_5_unbalanced
2.4608119,-0.33193654,beta_4_balanced
-0.13263804,2.0309277,beta_5_unbalanced
-1.9072479,-1.1990194,beta_2_pda
-1.5986077,-1.0123222,beta_2_pda
-0.28862023,-2.0722148,beta_3_ab
3.1928291,1.089073,beta_4_balanced
-0.5505288,-1.5371456,beta_3_ab
-1.4946066,0.31870487,beta_5_unbalanced
-0.41749796,-1.6145194,beta_3_ab
0.20569469,-1.8882374,beta_3_ab
1.92236,0.89149225,beta_4_balanced
-2.0621786,-0.29702234,beta_2_pda
-1.128381,-1.2331313,beta_2_pda
2.7459972,0.21740103,beta_1_yule
0.4534207,-1.6205976,beta_3_ab
2.293522,-0.6908643,beta_4_balanced
-0.7800423,1.3659079,beta_5_unbalanced
0.60855544,-1.8463663,beta_3_ab
-1.2079893,1.2334473,beta_5_unbalanced
-0.6623151,-1.7858361,beta_3_ab
1.5106518,-1.6545919,beta_1_yule
-0.4498533,1.1853637,beta_5_unbalanced
1.4458845,-1.8830674,beta_1_yule
-0.8615863,1.6897788,beta_5_unbalanced
2.3036883,0.2715513,beta_4_balanced
-0.7445003,1.2608119,beta_5_unbalanced
-0.7870073,0.8842139,beta_5_unbalanced
1.8927584,-0.97282135,beta_3_ab
2.247081,-0.064490445,beta_4_balanced
1.4234191,-0.7839669,beta_1_yule
-1.1616155,-1.5947798,beta_3_ab
-1.7702724,-0.67826235,beta_2_pda
-0.085482776,0.8434856,beta_5_unbalanced
0.07898253,2.0581477,beta_5_unbalanced
3.4794312,1.6771753,beta_4_balanced
-1.6300381,0.1948533,beta_5_unbalanced
1.0461735,-1.7828025,beta_3_ab
